,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
15,1387739151659765763,rssharma3,2021-04-29 12:02:51,en,etnowlive: #live watch rssharma #covidvaccination #cowinapp registrations phase ayushmannha nayanta,0,10,RT @ETNOWlive: #LIVE | Watch @rssharma3 on #COVID19Vaccination for 18+ on #CowinApp  and registrations for Phase 3    @AyushmanNHA @Nayanta…,"[etnowlive:, #live, watch, rssharma, #covidvaccination, #cowinapp, registrations, phase, ayushmannha, nayanta]","['etnowlive', 'live', 'watch', 'rssharma', 'covidvaccination', 'cowinapp', 'registration', 'phase', 'ayushmannha', 'nayanta']"
16,1387737170576740352,rssharma3,2021-04-29 11:54:59,en,timesnow: cowin portal also show vaccines delivered private sector prices: rssharma ceo nha,0,11,"RT @TimesNow: CoWIN portal will also now show the vaccines that are being delivered by private sector &amp; their prices: @rssharma3, CEO, NHA…","[timesnow:, cowin, portal, also, show, vaccines, delivered, private, sector, prices:, rssharma, ceo, nha]","['timesnow', 'cowin', 'portal', 'vaccine', 'deliver', 'private', 'sector', 'price', 'rssharma', 'ceo', 'nha']"
17,1387737099504283650,rssharma3,2021-04-29 11:54:42,en,timesnow: crore people registered cowin portal vaccination hours launched pm yesterday: rsshar,0,62,RT @TimesNow: 1.37 crore people have registered on CoWIN portal for vaccination in 8 hours after it was launched at 4 pm yesterday: @rsshar…,"[timesnow:, crore, people, registered, cowin, portal, vaccination, hours, launched, pm, yesterday:, rsshar]","['timesnow', 'crore', 'people', 'register', 'cowin', 'portal', 'vaccination', 'hour', 'launch', 'pm', 'yesterday', 'rsshar']"
18,1387668730021224449,rssharma3,2021-04-29 07:23:01,und,mohfwindia: #largestvaccinedrive #unitefightcorona pmoindia drharshvardhan ashwinikchoubey pibindia ddnewslive airnewsalert,0,24,"RT @MoHFW_INDIA: #LargestVaccineDrive 
#Unite2FightCorona 

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalert…","[mohfwindia:, #largestvaccinedrive, #unitefightcorona, pmoindia, drharshvardhan, ashwinikchoubey, pibindia, ddnewslive, airnewsalert]","['mohfwindia', 'largestvaccinedrive', 'unitefightcorona', 'pmoindia', 'drharshvardhan', 'ashwinikchoubey', 'pibindia', 'ddnewslive', 'airnewsalert']"
19,1387668631740248067,rssharma3,2021-04-29 07:22:38,en,qualitycouncil: #hospitals already certified national/international recognised accreditation body apply #abpmjay,0,19,RT @QualityCouncil: #Hospitals which are already certified by national/international recognised accreditation body can apply for #ABPMJAY S…,"[qualitycouncil:, #hospitals, already, certified, national/international, recognised, accreditation, body, apply, #abpmjay]","['qualitycouncil', 'hospital', 'certify', 'national', 'international', 'recognise', 'accreditation', 'body', 'apply', 'abpmjay']"
20,1387476056563601410,rssharma3,2021-04-28 18:37:24,en,close day crore registrations co-win delivered crore smses,12574,1766,We close the day with  1.33 Crore Registrations on Co-Win and delivered 2.78 crore SMSes.,"[close, day, crore, registrations, co-win, delivered, crore, smses]","['close', 'day', 'crore', 'registration', 'co', 'win', 'deliver', 'crore', 'smse']"
21,1387438242199261187,rssharma3,2021-04-28 16:07:08,en,setuaarogya: vaccination appointments plus possible state governments private vaccination centers schedule,0,4570,RT @SetuAarogya: Vaccination appointments for 18 plus will be possible once the State Governments and Private Vaccination Centers schedule…,"[setuaarogya:, vaccination, appointments, plus, possible, state, governments, private, vaccination, centers, schedule]","['setuaarogya', 'vaccination', 'appointment', 'plus', 'possible', 'state', 'government', 'private', 'vaccination', 'center', 'schedule']"
22,1387437878335078400,rssharma3,2021-04-28 16:05:42,en,investmutual: hits per second almost lakh registrations,0,19,"RT @invest_mutual: 55000 hits per second.
Almost 80 Lakh registrations!!!!","[investmutual:, hits, per, second, almost, lakh, registrations]","['investmutual', 'hit', 'second', 'lakh', 'registration']"
23,1387437806667014149,rssharma3,2021-04-28 16:05:25,en,pradeephardikar: proud coming career software developer great achievement scale much experience,0,8,"RT @PradeepHardikar: Be proud. Coming from a career software developer, it is a great achievement to scale up that much. My experience and…","[pradeephardikar:, proud, coming, career, software, developer, great, achievement, scale, much, experience]","['pradeephardikar', 'proud', 'come', 'career', 'software', 'developer', 'great', 'achievement', 'scale', 'experience']"
24,1387437665474080774,rssharma3,2021-04-28 16:04:51,en,aeharshada: despite hiccup day registration seems kicked pretty well hours nearly lakhs registered k h,0,6,"RT @AEHarshada: Despite the hiccup  day 1 of registration seems to have kicked of pretty well. 3 hours Nearly 8 lakhs registered, and 55k h…","[aeharshada:, despite, hiccup, day, registration, seems, kicked, pretty, well, hours, nearly, lakhs, registered, k, h]","['aeharshada', 'despite', 'hiccup', 'day', 'registration', 'kick', 'pretty', 'hour', 'nearly', 'lakh', 'register', 'k', 'h']"
25,1387437512612663298,rssharma3,2021-04-28 16:04:15,en,sakhedkar: excellent job need give credit appreciate folks behind good software architecture implementation q/a,0,4,"RT @sakhedkar: Excellent job. Need to give credit and appreciate folks behind this. Good software architecture, implementation and Q/A.","[sakhedkar:, excellent, job, need, give, credit, appreciate, folks, behind, good, software, architecture, implementation, q/a]","['sakhedkar', 'excellent', 'job', 'nee', 'credit', 'appreciate', 'folk', 'good', 'software', 'architecture', 'implementation', 'q']"
26,1387437087020838912,rssharma3,2021-04-28 16:02:33,en,mohfwindia: #largestvaccinedrive l registrations million api hits till pm #cowin digital platform continu,0,141,"RT @MoHFW_INDIA: #LargestVaccineDrive 

With more than 80 L registrations &amp; 383 million API hits till 7 pm, #CoWIN Digital Platform continu…","[mohfwindia:, #largestvaccinedrive, l, registrations, million, api, hits, till, pm, #cowin, digital, platform, continu]","['mohfwindia', 'largestvaccinedrive', 'l', 'registration', 'million', 'api', 'hit', 'till', 'pm', 'cowin', 'digital', 'platform', 'continu']"
27,1387425219707478041,rssharma3,2021-04-28 15:15:24,en,anandmutha cowin app,125,14,@anandmutha There is no Cowin App!,"[anandmutha, cowin, app]","['anandmutha', 'cowin', 'app']"
28,1387412652020752384,rssharma3,2021-04-28 14:25:27,en,registrations co-win today last three hours (:-:) mo,6874,1345,"There have been 79,65,720 registrations on Co-WIN today, most of these in the last three hours (16:00-19:00) and mo… https://t.co/A6odydHAib","[registrations, co-win, today, last, three, hours, (:-:), mo]","['registrations', 'co', 'win', 'today', 'hour', 'mo']"
29,1387353397398016004,rssharma3,2021-04-28 10:30:00,en,registration age opened,117,54,Registration for age 18 to 44 opened at https://t.co/YhG7gk1P2W,"[registration, age, opened]","['registration', 'age', 'open']"
30,1387252842667208704,rssharma3,2021-04-28 03:50:26,en,today opened co-win apis vacancies search downloading certificates vaccinations third part,743,330,"Today, we have opened  Co-Win APIs for vacancies search and downloading certificates of vaccinations for third part… https://t.co/LbsSb2MNdS","[today, opened, co-win, apis, vacancies, search, downloading, certificates, vaccinations, third, part]","['today', 'open', 'co', 'win', 'apis', 'vacancy', 'search', 'download', 'certificate', 'vaccination']"
31,1387214288348090372,rssharma3,2021-04-28 01:17:14,en,iambhutia covidindiaseva open pm today,3,1,@iambhutia @CovidIndiaSeva It will open at 4 PM today.,"[iambhutia, covidindiaseva, open, pm, today]","['iambhutia', 'covidindiaseva', 'open', 'pm', 'today']"
32,1387214163206832129,rssharma3,2021-04-28 01:16:44,en,eca pmoindia narendramodi open pm today,1,0,@3e02070480c945a @PMOIndia @narendramodi It will open at 4 PM today.,"[eca, pmoindia, narendramodi, open, pm, today]","['eca', 'pmoindia', 'narendramodi', 'open', 'pm', 'today']"
33,1387084095096647688,rssharma3,2021-04-27 16:39:53,hi,akshayjainzee: ceo cowin,0,5,"RT @Akshayjainzee: रजिस्ट्रेशन से वैक्सीनेशन तक की पूरी जानकारी...

नेशनल हेल्थ अथॉरिटी के CEO और CoWIN एम्पावर्ड कमिटी के चेयरपर्सन आर एस…","[akshayjainzee:, ceo, cowin]","['akshayjainzee', 'ceo', 'cowin']"
34,1387083896697745412,rssharma3,2021-04-27 16:39:06,en,cnnnews: #exclusive million registrations expected day ready take care rush come,0,22,RT @CNNnews18: #EXCLUSIVE | 6 to 7 million registrations are expected in a day. We are ready to take care of all the rush which can come in…,"[cnnnews:, #exclusive, million, registrations, expected, day, ready, take, care, rush, come]","['cnnnews', 'exclusive', 'million', 'registration', 'expect', 'day', 'ready', 'care', 'rush', 'come']"
35,1387082908045778953,rssharma3,2021-04-27 16:35:10,en,cnnnews: #exclusive continuously organising training programs states updated every manual portal,0,13,RT @CNNnews18: #EXCLUSIVE | We are continuously organising training programs for the states. We have updated every manual on the portal and…,"[cnnnews:, #exclusive, continuously, organising, training, programs, states, updated, every, manual, portal]","['cnnnews', 'exclusive', 'continuously', 'organise', 'training', 'program', 'state', 'update', 'manual', 'portal']"
36,1387016577757839360,rssharma3,2021-04-27 12:11:36,en,cnnnews: vaccine may decoding phase- join rs sharma (rssharma cowin app chief) conversation maryashaki,0,3,"RT @CNNnews18: Vaccine for 18+ from May 1. Decoding phase-3.

Join RS Sharma (@rssharma3, CoWIN app chief) in conversation with @maryashaki…","[cnnnews:, vaccine, may, decoding, phase-, join, rs, sharma, (rssharma, cowin, app, chief), conversation, maryashaki]","['cnnnews', 'vaccine', 'decode', 'phase-', 'join', 'rs', 'sharma', 'rssharma', 'cowin', 'app', 'chief', 'conversation', 'maryashaki']"
37,1386634744121610242,rssharma3,2021-04-26 10:54:20,en,ayushmannha: projectstepone rssharma response said letter enclosed,0,2,RT @AyushmanNHA: @Projectstepone @rssharma3 Response to the said letter is enclosed. https://t.co/0kSuOSvM2h,"[ayushmannha:, projectstepone, rssharma, response, said, letter, enclosed]","['ayushmannha', 'projectstepone', 'rssharma', 'response', 'say', 'letter', 'enclose']"
38,1386585977917820932,rssharma3,2021-04-26 07:40:33,en,anujmagazine: year nutshell #worldbookday olympianben johnpkotter wvraman howibuiltthis guyraz viralbshah nan,0,4,"RT @anujmagazine: Year 2021, in a nutshell

 #WorldBookDay2021 @OlympianBen @JohnPKotter @wvraman @HowIBuiltThis @guyraz @Viral_B_Shah @Nan…","[anujmagazine:, year, nutshell, #worldbookday, olympianben, johnpkotter, wvraman, howibuiltthis, guyraz, viralbshah, nan]","['anujmagazine', 'year', 'nutshell', 'worldbookday', 'olympianben', 'johnpkotter', 'wvraman', 'howibuiltthis', 'guyraz', 'viralbshah', 'nan']"
39,1386585840512430080,rssharma3,2021-04-26 07:40:00,en,ayushmannha: registry healthcare providers hospitals laboratories together develop pl,0,8,"RT @AyushmanNHA: ""We are having a registry of healthcare providers, hospitals and laboratories, and together with them, we can develop a pl…","[ayushmannha:, registry, healthcare, providers, hospitals, laboratories, together, develop, pl]","['ayushmannha', 'registry', 'healthcare', 'provider', 'hospital', 'laboratory', 'develop', 'pl']"
40,1385827080986710021,rssharma3,2021-04-24 05:24:58,en,monikareporter: cowin platform fully upgraded take rush expected expansion may vaccinatio,0,12,RT @monikareporter: The CoWin platform has been fully upgraded to take on the rush expected with the expansion from May 1 of the vaccinatio…,"[monikareporter:, cowin, platform, fully, upgraded, take, rush, expected, expansion, may, vaccinatio]","['monikareporter', 'cowin', 'platform', 'fully', 'upgrade', 'rush', 'expect', 'expansion', 'vaccinatio']"
41,1385436839515852800,rssharma3,2021-04-23 03:34:17,en,etnowlive: #covidsecondwave free vaccine central #govt years clarifies nha ceo rs sharma listen rssh,0,5,"RT @ETNOWlive: #COVIDSecondWave | Free vaccine from Central #Govt will be only for 45+ years, clarifies NHA CEO RS Sharma. Listen in

@rssh…","[etnowlive:, #covidsecondwave, free, vaccine, central, #govt, years, clarifies, nha, ceo, rs, sharma, listen, rssh]","['etnowlive', 'covidsecondwave', 'free', 'vaccine', 'central', 'govt', 'year', 'clarify', 'nha', 'ceo', 'rs', 'sharma', 'listen', 'rssh']"
42,1385436825200697348,rssharma3,2021-04-23 03:34:13,en,etnowlive: #covidsecondwave open #vaccine registrations years soon; asking private #hospitals update th,0,3,RT @ETNOWlive: #COVIDSecondWave | Will open #vaccine registrations for those above 18 years soon; asking private #hospitals to update in th…,"[etnowlive:, #covidsecondwave, open, #vaccine, registrations, years, soon;, asking, private, #hospitals, update, th]","['etnowlive', 'covidsecondwave', 'open', 'vaccine', 'registration', 'year', 'soon', 'ask', 'private', 'hospital', 'update', 'th']"
43,1385436775120654336,rssharma3,2021-04-23 03:34:02,en,etnowlive: #live nha ceo rs sharma explains get registered #covidvaccine #cowin platform watch rssharma ayushm,0,12,"RT @ETNOWlive: #LIVE | NHA CEO RS Sharma explains how to get registered for the #CovidVaccine on #CoWin platform. WATCH

@rssharma3 @Ayushm…","[etnowlive:, #live, nha, ceo, rs, sharma, explains, get, registered, #covidvaccine, #cowin, platform, watch, rssharma, ayushm]","['etnowlive', 'live', 'nha', 'ceo', 'rs', 'sharma', 'explain', 'register', 'covidvaccine', 'cowin', 'platform', 'watch', 'rssharma', 'ayushm']"
44,1384141504440979467,rssharma3,2021-04-19 13:47:05,en,ayushmannha: role private sector would vital india scales covid- vaccination drive said rssharma ceo na,0,10,"RT @AyushmanNHA: The role of private sector would be vital as India scales up its Covid-19 vaccination drive, said @rssharma3 the CEO of Na…","[ayushmannha:, role, private, sector, would, vital, india, scales, covid-, vaccination, drive, said, rssharma, ceo, na]","['ayushmannha', 'role', 'private', 'sector', 'vital', 'india', 'scale', 'covid-', 'vaccination', 'drive', 'say', 'rssharma', 'ceo', 'na']"
45,1384075158592266243,rssharma3,2021-04-19 09:23:27,en,interview idea exchange section indian express today,91,91,My interview in the Idea Exchange section of Indian Express today. https://t.co/fjPSWs0wTb,"[interview, idea, exchange, section, indian, express, today]","['interview', 'idea', 'exchange', 'section', 'indian', 'express', 'today']"
46,1383732653107519489,rssharma3,2021-04-18 10:42:27,en,amazonin: chetankrishna conversation rssharma man behind #cowina solution planningimplementingmonitoring evalua,0,4,"RT @amazonIN: @Chetankrishna in conversation with @rssharma3 the man behind #coWIN,a solution for planning,implementing,monitoring,&amp; evalua…","[amazonin:, chetankrishna, conversation, rssharma, man, behind, #cowina, solution, planningimplementingmonitoring, evalua]","['amazonin', 'chetankrishna', 'conversation', 'rssharma', 'man', 'cowina', 'solution', 'planningimplementingmonitore', 'evalua']"
47,1383732581166817288,rssharma3,2021-04-18 10:42:10,en,amazonnewsin: fireside chat chetankrishna day #amazonsmbhav rssharma ceo national health authority govt,0,8,"RT @AmazonNews_IN: During his fireside chat with @Chetankrishna on Day 4️⃣, #AmazonSmbhav, @rssharma3, CEO, National Health Authority, Govt…","[amazonnewsin:, fireside, chat, chetankrishna, day, #amazonsmbhav, rssharma, ceo, national, health, authority, govt]","['amazonnewsin', 'fireside', 'chat', 'chetankrishna', 'day', 'amazonsmbhav', 'rssharma', 'ceo', 'national', 'health', 'authority', 'govt']"
48,1383070939500277766,rssharma3,2021-04-16 14:53:02,en,ayushmannha: based user feedback cowin platform new functionality would soon place allowing correction inform,0,7,"RT @AyushmanNHA: Based on user feedback on the CoWin platform, a new functionality would be soon in place for allowing correction of inform…","[ayushmannha:, based, user, feedback, cowin, platform, new, functionality, would, soon, place, allowing, correction, inform]","['ayushmannha', 'base', 'user', 'feedback', 'cowin', 'platform', 'new', 'functionality', 'soon', 'place', 'allow', 'correction', 'inform']"
49,1382881240487841792,rssharma3,2021-04-16 02:19:15,en,swapnilbawane thanks swapnil happened investigate find,2,1,"@SwapnilBawane Thanks, Swapnil. This should not have happened. Will investigate and find out.","[swapnilbawane, thanks, swapnil, happened, investigate, find]","['swapnilbawane', 'thank', 'swapnil', 'happen', 'investigate', 'find']"
50,1382268173815148546,rssharma3,2021-04-14 09:43:08,en,ayushmannha: co-win software take million vaccinations per day ready vaccination drive opened,0,9,RT @AyushmanNHA: The Co-Win software can take more than 10 million vaccinations per day and is ready for when vaccination drive is opened t…,"[ayushmannha:, co-win, software, take, million, vaccinations, per, day, ready, vaccination, drive, opened]","['ayushmannha', 'co', 'win', 'software', 'million', 'vaccination', 'day', 'ready', 'vaccination', 'drive', 'open']"
51,1380679880874991617,rssharma3,2021-04-10 00:31:50,en,arghyajustify: india's vaccination strategy using tech deliver vaccines million people rssharma ceo,0,6,RT @Arghya_justify: What is India's vaccination strategy? How are we using  tech to deliver vaccines to 97 million people? @rssharma3 CEO o…,"[arghyajustify:, india's, vaccination, strategy, using, tech, deliver, vaccines, million, people, rssharma, ceo]","['arghyajustify', 'india', 'vaccination', 'strategy', 'tech', 'deliver', 'vaccine', 'million', 'people', 'rssharma', 'ceo']"
52,1380528786723069955,rssharma3,2021-04-09 14:31:26,en,gauravchand thanks input shall enable day two,1,0,@gauravchand Thanks for your input. We shall enable that in a day or two.,"[gauravchand, thanks, input, shall, enable, day, two]","['gauravchand', 'thank', 'input', 'shall', 'enable', 'day']"
53,1380116074931179521,rssharma3,2021-04-08 11:11:28,en,ayushmannha: watch rssharma talk ndtvindia implementation #cowin drive way forward flexibility,0,5,RT @AyushmanNHA: Watch @rssharma3 talk to @ndtvIndia about the implementation of #CoWin drive and their way forward on the flexibility of t…,"[ayushmannha:, watch, rssharma, talk, ndtvindia, implementation, #cowin, drive, way, forward, flexibility]","['ayushmannha', 'watch', 'rssharma', 'talk', 'ndtvindia', 'implementation', 'cowin', 'drive', 'way', 'forward', 'flexibility']"
54,1379986667755331585,rssharma3,2021-04-08 02:37:15,en,ndtv: #ndtvexclusive technology meant make people's lives difficult that's focus started peo,0,2,"RT @ndtv: #NDTVExclusive | ""Technology is not meant to make people's lives difficult, that's the focus with which we all started. It is peo…","[ndtv:, #ndtvexclusive, technology, meant, make, people's, lives, difficult, that's, focus, started, peo]","['ndtv', 'ndtvexclusive', 'technology', 'mean', 'people', 'life', 'difficult', 'focus', 'start', 'peo']"
55,1379986583286247424,rssharma3,2021-04-08 02:36:55,en,mirrafae: cowin highly scalable platform recorded million #vaccinations hours: rssharma chairman cowin,0,6,"RT @MirRafae: ""CoWin is a highly scalable platform. We have recorded 4 million #vaccinations in 8 hours"": @rssharma3 , Chairman, CoWin to @…","[mirrafae:, cowin, highly, scalable, platform, recorded, million, #vaccinations, hours:, rssharma, chairman, cowin]","['mirrafae', 'cowin', 'highly', 'scalable', 'platform', 'record', 'million', 'vaccination', 'hour', 'rssharma', 'chairman', 'cowin']"
56,1379833402086490112,rssharma3,2021-04-07 16:28:13,en,ndtv: #ndtvexclusive possible one smartphone hence one register people account p,0,7,"RT @ndtv: #NDTVExclusive | ""It is possible that one doesn't have a smartphone. Hence, now one can register 4 people on 1 account. These 4 p…","[ndtv:, #ndtvexclusive, possible, one, smartphone, hence, one, register, people, account, p]","['ndtv', 'ndtvexclusive', 'possible', 'smartphone', 'register', 'people', 'account', 'p']"
57,1379832625951465472,rssharma3,2021-04-07 16:25:08,en,ndtv: #ndtvexclusive saying phone used register people vaccination: dr rs sharma (rssharma) chairman c,0,5,"RT @ndtv: #NDTVExclusive | ""We are saying 1 phone can be used to register 4 people for vaccination"": Dr RS Sharma (@rssharma3), Chairman, C…","[ndtv:, #ndtvexclusive, saying, phone, used, register, people, vaccination:, dr, rs, sharma, (rssharma), chairman, c]","['ndtv', 'ndtvexclusive', 'say', 'phone', 'register', 'people', 'vaccination', 'dr', 'rs', 'sharma', 'rssharma', 'chairman', 'c']"
58,1379789937151668227,rssharma3,2021-04-07 13:35:30,en,soniandtv: actually huge tech achievement million vaccinations recorded certificates given hours probably global,0,9,"RT @soniandtv: This is actually a huge tech achievement ,4 million vaccinations recorded, certificates given in 8 hours, probably a global…","[soniandtv:, actually, huge, tech, achievement, million, vaccinations, recorded, certificates, given, hours, probably, global]","['soniandtv', 'actually', 'huge', 'tech', 'achievement', 'million', 'vaccination', 'record', 'certificate', 'give', 'hour', 'probably', 'global']"
59,1379449947288793091,rssharma3,2021-04-06 15:04:31,en,cscjharkhand: ayushmannha rssharma thank sir giving opportunity csc jharkhand,0,1,RT @CSCJharkhand: @AyushmanNHA @rssharma3 Thank you sir for giving this opportunity to CSC in Jharkhand.,"[cscjharkhand:, ayushmannha, rssharma, thank, sir, giving, opportunity, csc, jharkhand]","['cscjharkhand', 'ayushmannha', 'rssharma', 'thank', 'sir', 'give', 'opportunity', 'csc', 'jharkhand']"
60,1379431540929622016,rssharma3,2021-04-06 13:51:22,en,ayushmannha: uidai's facial recognition algorithms soon rolled vaccination centres pilot launched jharkhan,0,43,RT @AyushmanNHA: UIDAI's facial recognition algorithms will soon be rolled out at all vaccination centres. A pilot was launched in Jharkhan…,"[ayushmannha:, uidai's, facial, recognition, algorithms, soon, rolled, vaccination, centres, pilot, launched, jharkhan]","['ayushmannha', 'uidai', 'facial', 'recognition', 'algorithm', 'soon', 'roll', 'vaccination', 'centre', 'pilot', 'launch', 'jharkhan']"
61,1379076569218478083,rssharma3,2021-04-05 14:20:50,hi,davinderpandit: #aapkedwarayushman cscyamunanagar #vles #: #,0,6,RT @Davinderpandit: #aapkedwarayushman अभियान मे @CSC_YamunaNagar 🌟#VLEs पात्र परिवार को #आयुष्मान_भव: का तोहफ़ा #आयुष्मान_कार्ड के लिये पं…,"[davinderpandit:, #aapkedwarayushman, cscyamunanagar, #vles, #:, #]","['davinderpandit', 'aapkedwarayushman', 'cscyamunanagar', 'vles']"
